y_true,p0,p1,p2,p3,prediction,correct
0,0.0470585972070694,0.19205646216869354,0.24981731176376343,0.5110676884651184,3,0
3,0.000593686243519187,0.0718226283788681,0.03778895363211632,0.8897947072982788,3,1
2,0.038928426802158356,0.20214423537254333,0.2723161280155182,0.4866112768650055,3,0
3,0.00037769146729260683,0.06146593391895294,0.025543903931975365,0.9126124978065491,3,1
3,0.0005953735671937466,0.07156965881586075,0.03451356664299965,0.8933214545249939,3,1
1,0.43855953216552734,0.16138337552547455,0.2998620867729187,0.1001950278878212,0,0
3,0.0004142952966503799,0.07408783584833145,0.03019016422331333,0.895307719707489,3,1
2,0.23240774869918823,0.16575635969638824,0.4470492899417877,0.1547865867614746,2,1
1,0.01835664175450802,0.22565513849258423,0.17976447939872742,0.5762237906455994,3,0
0,0.7847036719322205,0.0517861433327198,0.15203404426574707,0.011476155370473862,0,1
0,0.9135332107543945,0.018576286733150482,0.062478240579366684,0.005412200465798378,0,1
0,0.9518370032310486,0.009330515749752522,0.03758056089282036,0.0012519137235358357,0,1
3,0.0034854249097406864,0.10942785441875458,0.07095637917518616,0.8161303400993347,3,1
1,0.42791450023651123,0.1333194077014923,0.3173665404319763,0.12139956653118134,0,0
3,0.08397074043750763,0.20251700282096863,0.28793150186538696,0.4255807101726532,3,1
0,0.35715726017951965,0.1576106995344162,0.3557935059070587,0.1294386237859726,0,1
3,0.0004088129207957536,0.0771966502070427,0.03231268748641014,0.8900818228721619,3,1
2,0.7088847756385803,0.06722472608089447,0.18599237501621246,0.03789810091257095,0,0
1,0.016744298860430717,0.1871912032365799,0.1917089819908142,0.6043555736541748,3,0
3,5.589635838987306e-05,0.02969776652753353,0.011676313355565071,0.9585700035095215,3,1
3,3.585621016100049e-05,0.021314552053809166,0.006802996154874563,0.9718466401100159,3,1
3,0.0003526335640344769,0.06002273038029671,0.024533413350582123,0.9150912165641785,3,1
0,0.7124464511871338,0.06974585354328156,0.18221671879291534,0.03559104725718498,0,1
2,0.8986551761627197,0.01769098825752735,0.08081404119729996,0.002839788794517517,0,0
3,0.00047460279893130064,0.059554003179073334,0.03224153816699982,0.9077299237251282,3,1
3,0.0004438949399627745,0.0726967453956604,0.03514840081334114,0.8917109966278076,3,1
3,0.00026405195239931345,0.05873240903019905,0.021485116332769394,0.9195183515548706,3,1
0,0.03207875043153763,0.18499958515167236,0.22118458151817322,0.5617371201515198,3,0
0,0.9712790846824646,0.005392630118876696,0.02254127897322178,0.0007871160632930696,0,1
3,0.0505443699657917,0.15862539410591125,0.21285511553287506,0.5779751539230347,3,1
2,0.0005109763587825,0.0748077780008316,0.03448972851037979,0.8901915550231934,3,0
3,0.001439636223949492,0.061024680733680725,0.03691127151250839,0.9006243348121643,3,1
1,0.0484187938272953,0.21264217793941498,0.22230128943920135,0.5166378021240234,3,0
0,0.37128889560699463,0.1548231542110443,0.3277774453163147,0.14611053466796875,0,1
3,5.86413398195873e-06,0.010838587768375874,0.0028897414449602365,0.9862658381462097,3,1
3,0.001086708507500589,0.057693690061569214,0.03227713331580162,0.908942461013794,3,1
2,0.4009339213371277,0.19523963332176208,0.3178523778915405,0.0859740823507309,0,0
3,0.0003509212692733854,0.06444254517555237,0.024232568219304085,0.9109739661216736,3,1
3,0.0006954309064894915,0.0667300671339035,0.03417590260505676,0.8983985781669617,3,1
1,0.09975573420524597,0.2626887857913971,0.36419183015823364,0.2733636200428009,2,0
2,0.38941675424575806,0.17078348994255066,0.35396718978881836,0.08583254367113113,0,0
3,0.00017824825772549957,0.04096360132098198,0.018294520676136017,0.9405636787414551,3,1
2,0.11020199209451675,0.20009127259254456,0.29747840762138367,0.39222830533981323,3,0
1,0.16226468980312347,0.28216296434402466,0.31384530663490295,0.2417270392179489,2,0
3,0.1313553750514984,0.2316758781671524,0.30236345529556274,0.33460521697998047,3,1
0,0.9046357870101929,0.022906767204403877,0.06908115744590759,0.003376292996108532,0,1
3,0.0004241176648065448,0.07663673907518387,0.03410239517688751,0.888836681842804,3,1
3,4.984238330507651e-05,0.02835925482213497,0.009664653800427914,0.961926281452179,3,1
2,0.17101790010929108,0.2603871524333954,0.3999919891357422,0.1686030477285385,2,1
3,0.0004999510711058974,0.04528028890490532,0.026998484507203102,0.9272212982177734,3,1
2,0.08952725678682327,0.19732722640037537,0.3154030740261078,0.39774245023727417,3,0
0,0.9030333161354065,0.021581022068858147,0.07122104614973068,0.00416465662419796,0,1
3,0.001629670849069953,0.12133380770683289,0.063725046813488,0.8133114576339722,3,1
0,0.977667510509491,0.0035338480956852436,0.018297245725989342,0.0005014383932575583,0,1
3,0.016662534326314926,0.19625401496887207,0.17304334044456482,0.6140401363372803,3,1
0,0.21728987991809845,0.17419752478599548,0.37152549624443054,0.2369871288537979,2,0
1,0.03218425437808037,0.20844995975494385,0.21512435376644135,0.5442414283752441,3,0
3,0.00012364378198981285,0.04005594924092293,0.014743294566869736,0.9450770616531372,3,1
3,0.00012168519606348127,0.02824406325817108,0.010917052626609802,0.9607172012329102,3,1
3,0.040094297379255295,0.1803147941827774,0.21099598705768585,0.5685949325561523,3,1
3,0.14685359597206116,0.17749735713005066,0.2378285527229309,0.4378204345703125,3,1
1,0.14366205036640167,0.27901628613471985,0.36293062567710876,0.2143910527229309,2,0
0,0.5312138795852661,0.0999869629740715,0.31113842129707336,0.05766065791249275,0,1
0,0.036968015134334564,0.25284817814826965,0.26453250646591187,0.44565126299858093,3,0
0,0.03791714087128639,0.23230621218681335,0.21327613294124603,0.5165004730224609,3,0
3,2.084624247800093e-05,0.02599264122545719,0.006581088528037071,0.967405378818512,3,1
2,0.048901695758104324,0.19569100439548492,0.2670866847038269,0.48832061886787415,3,0
2,0.019108349457383156,0.1971701681613922,0.1978396773338318,0.5858818292617798,3,0
3,4.2226027289871126e-05,0.02732197754085064,0.007936233654618263,0.9646995663642883,3,1
0,0.4307142496109009,0.1503417193889618,0.326741486787796,0.09220249205827713,0,1
0,0.9840890169143677,0.002519699977710843,0.013144675642251968,0.0002465341240167618,0,1
0,0.985249936580658,0.0023906822316348553,0.012076853774487972,0.00028245264547877014,0,1
3,0.04818500950932503,0.1693088710308075,0.23574815690517426,0.5467579364776611,3,1
1,0.08421093970537186,0.19701819121837616,0.2664956748485565,0.4522751569747925,3,0
3,0.0006184628582559526,0.07270478457212448,0.03479446843266487,0.8918823003768921,3,1
3,0.00022140359214972705,0.04669065773487091,0.01864536665380001,0.9344425797462463,3,1
3,0.000981026329100132,0.07446707785129547,0.037690386176109314,0.8868614435195923,3,1
3,0.0026327946688979864,0.08561724424362183,0.06383748352527618,0.8479125499725342,3,1
0,0.9767270088195801,0.004431292414665222,0.01818789169192314,0.0006538728484883904,0,1
3,4.4003572838846594e-05,0.02214920148253441,0.007113082800060511,0.9706937074661255,3,1
3,0.0008615760016255081,0.07991313934326172,0.04245361313223839,0.8767716884613037,3,1
3,0.03987474367022514,0.20151548087596893,0.24155524373054504,0.517054557800293,3,1
3,0.00016140335355885327,0.04173636436462402,0.014705237932503223,0.943397045135498,3,1
0,0.8682106733322144,0.026422252878546715,0.09979069977998734,0.005576412659138441,0,1
0,0.8535088896751404,0.026472413912415504,0.11190491914749146,0.008113771677017212,0,1
3,0.00021275800827424973,0.029256796464323997,0.013829379342496395,0.9567010998725891,3,1
0,0.9701941609382629,0.005677585024386644,0.023411642760038376,0.0007165687857195735,0,1
3,0.00448761647567153,0.09057014435529709,0.07833953946828842,0.8266026973724365,3,1
0,0.9478132724761963,0.010186162777245045,0.04009892791509628,0.0019017292652279139,0,1
0,0.7881978154182434,0.05414101481437683,0.13141191005706787,0.02624930441379547,0,1
1,0.025539672002196312,0.23519527912139893,0.21880753338336945,0.5204575657844543,3,0
2,0.33359357714653015,0.16916730999946594,0.35764577984809875,0.13959339261054993,2,1
3,0.0014583994634449482,0.07719654589891434,0.04991792514920235,0.8714271783828735,3,1
2,0.01113117951899767,0.15210402011871338,0.1607416421175003,0.6760231852531433,3,0
0,0.3356083929538727,0.19165389239788055,0.3596267104148865,0.11311093717813492,2,0
2,0.07901184260845184,0.17517466843128204,0.2943064272403717,0.4515070915222168,3,0
0,0.43967726826667786,0.12253235280513763,0.34410449862480164,0.09368583559989929,0,1
3,6.539595779031515e-05,0.021361226215958595,0.0070545850321650505,0.9715187549591064,3,1
3,0.0009600157500244677,0.06494985520839691,0.0386628732085228,0.8954272866249084,3,1
0,0.8564680814743042,0.03114527277648449,0.10334223508834839,0.009044483304023743,0,1
3,0.003559543751180172,0.11201567947864532,0.09153786301612854,0.7928869128227234,3,1
3,3.09955830744002e-05,0.03444484621286392,0.007768805138766766,0.9577553868293762,3,1
0,0.5402926206588745,0.12451356649398804,0.27286937832832336,0.06232435628771782,0,1
0,0.7489747405052185,0.0603107251226902,0.15488523244857788,0.035829365253448486,0,1
1,0.013201198540627956,0.3239154517650604,0.1818520575761795,0.4810313880443573,3,0
1,0.00030892982613295317,0.060520172119140625,0.027588315308094025,0.9115825891494751,3,0
0,0.782839834690094,0.0474848710000515,0.15125711262226105,0.01841813139617443,0,1
2,0.11995535343885422,0.20371589064598083,0.31336867809295654,0.3629600703716278,3,0
0,0.8879719376564026,0.02168179489672184,0.08563955873250961,0.004706686828285456,0,1
1,0.2192898690700531,0.2635907530784607,0.3925909996032715,0.1245284304022789,2,0
0,0.9528176784515381,0.008953873068094254,0.0368100181221962,0.00141847541090101,0,1
0,0.642166018486023,0.08796559274196625,0.22321929037570953,0.04664911702275276,0,1
0,0.8247181177139282,0.03772904723882675,0.1266767531633377,0.01087608840316534,0,1
3,7.256879325723276e-05,0.03259977698326111,0.010179239325225353,0.9571484327316284,3,1
1,0.2999562919139862,0.19954168796539307,0.3427629768848419,0.15773914754390717,2,0
2,0.4571755826473236,0.14681348204612732,0.3316587209701538,0.06435221433639526,0,0
3,0.00032827837276272476,0.04509725421667099,0.020578637719154358,0.9339958429336548,3,1
0,0.980511486530304,0.0028675682842731476,0.016313586384058,0.0003073687548749149,0,1
0,0.6451470851898193,0.08034437149763107,0.23190845549106598,0.04260009899735451,0,1
3,0.00029309559613466263,0.05551077052950859,0.023035667836666107,0.9211605191230774,3,1
0,0.9861121773719788,0.0020645938348025084,0.011621030047535896,0.0002021594118559733,0,1
0,0.9452311396598816,0.009679271839559078,0.04332926124334335,0.001760339131578803,0,1
0,0.970978319644928,0.004323449917137623,0.023938503116369247,0.00075962720438838,0,1
2,0.32993045449256897,0.1671132743358612,0.3443884253501892,0.15856775641441345,2,1
2,0.015683775767683983,0.19793370366096497,0.16608619689941406,0.6202964186668396,3,0
3,2.9331451514735818e-05,0.023097960278391838,0.006157211028039455,0.9707155227661133,3,1
0,0.9700216054916382,0.005056196358054876,0.02404547482728958,0.0008766979444772005,0,1
3,0.025631068274378777,0.16307012736797333,0.19843991100788116,0.6128588914871216,3,1
0,0.9341399073600769,0.014212654903531075,0.048738498240709305,0.0029090114403516054,0,1
1,0.2621896266937256,0.22376294434070587,0.3877154588699341,0.12633192539215088,2,0
2,0.2318577766418457,0.18677550554275513,0.4360358715057373,0.14533087611198425,2,1
3,0.017421668395400047,0.19469860196113586,0.18861962854862213,0.599260151386261,3,1
3,0.00168016052339226,0.07397449016571045,0.04583745449781418,0.8785078525543213,3,1
2,0.04268045350909233,0.18882988393306732,0.2706558406352997,0.49783384799957275,3,0
